,0,1,2
12061,reading dirty naomily fanfiction wowwwww 333333 hahahahahaha Smut lover eugh ,,No
12062,reading 039 your daily WTFs039 fascinating flabbergasting or just plain wrong P A bit of all of them really Some are GROSSSSSSS Some are SO OBVIOUSLY made up and some are freaking hilarious that even the queen would chuckle at them ,,No
12063,read my mind P and all your fruit comparisons are red pink haha loving your hair btw excited to go blonde haha ohhhhh yeahhhhh Thanks D Im frankly terrified to go blonde S Its very dangerous for my hair plus its going to burn like a bitch lol so Im really nervous about it falling out but my hairdresser is going to take a sample and bleach that several times first to test it out Does that make me a banana then P lol,,No
12064,RANDOM DEVIL BEING THING BUT A SEXY ONE haha Only if you could see it was you ,DEVIL BEING THING ,No
12065,Rain wet or wonderful Wet and shit lol Unless its a romantic movie scene then its cute 333 D,,No
12066,rabbit or ferret Rabbits they are safer P,,No
12067,r u gay I am indeedo Out and proud D,,No
12068,protein or fiber Protein Fiber just means you get rid of it LOL,,No
12069,Pretty women walking down the street Pretty woman the kind I like to meet ,,No
12070,preparing a patient for surgery or preparing for your wedding haha i love grey039 s Ummmm huh Wedding or surgery You really have some odd fetish for being a doctor 3 A wedding ,,No
12071,pool or ocean Pool Is it lame that I go all OCD with an Ocean getting paranoid that a crab will bite my toes lol Also I was swimming in the sea in Florida and kept feeling all of these things hitting my skin Then out of no where these little white fish were flying out of the water an up into the air At first we were all like quot WTF KEEP YOUR MOUTHS SHUT quot and one hit my shoulder My sister and Dad then got stung by a jellyfish so thats probably why they were darting for it P,,No
12072,places in the uk you want to visit Ermmmmm that I haven t visited already Well I would like to go back to London because London is pretty huge and I haven t been everywhere there Ermmm everywhere really I would like to visit a lot of my twitter dudes to see how they are all getting along But certain special people cough cough don t live in the UK ,,No
12073,pillows or blankets If its cold then I would say blankets but ultimately a pillow only because we all need that bit of neck comfort The neck is where it matters lol ,,No
12074,Peter Prevc is a Slovenian skier he was on TV winning as I was asking Qs Ohhh I see Nice ,,No
12075,pet peeve a particular and often continual annoyance like i hate it when im taking a test and someone in the room wont stop tapping their pen on the desk drives me nuts well most of the time anyway Ohhh I see Okay for one when people walk into my room and say I have my main light off and side lamps on so its dimmer and they walk in turn the light on speak then walk out leaving the lights on and door wide open It DOES MY HEAD IN lol I know its only small but if you are doing something at a desk or something then to keep getting up to shut the door and turn the light off ANNOYING S,,No
12076,parts of it were based on events in your life right Yeah it was actually The underlying story which didn t pan out in quite the happy ending I gave it in the fic lol unfortunately But hey we learn from it yeah D,,No
12077,park or beach date wise BEACH 100 D,,No
12078,p s yuor car sounds really cool and sooo pretty Thank you 333333 I love it D Butttt my dad was saying when I go to Brighton there isn t really a point in taking my car because its going to cost me about u00a31000 to have it on the road not including petrol and Im not really going to be using it much So he said about not taking it to Brighton with me and just using the busses and trains to get about This bloody sucks BUT then he had the bloody cheek to say quot we might as well sell yours You aren t going to be using it for nearly a year I will look into putting it online quot WTF DAD YOU ARE NOT SELLING IT I WANT IT WHEN I COME HOME ,,No
12079,opinion on s4 emily naomi Hmmm well I think Naomi deserves everything that she is getting especially seeing as she isn t doing anything to win Emily back She cheated on her said quot I ll do anything quot then that was it There wasn t any making Emily feel special she was just moping about S BUT I think they both need to talk it out now I think with Emily its going too far and they just need to sort it out even argue it out but at least get things said and out in the open They are trying to act as though things are fine even though both of them know it isn t I think it is driving them both insane and perhaps thats why Emily is looking at Mandy maybe as a way out I know for sure they are going to sort everything out but I am disappointed it is going to be so late in the series ,,No
12080,oops i meant trousers i just cant seem to get used to this p Haaa I thought you should be used to it by now ahem P lol,,No
